Timestamp,pH,Turbidity_NTU,TDS_ppm,Temperature_C,Flow_Rate_Lmin,Water_Quality_Index
2024-01-23 01:45:00,6.0,4.8,482.0,25.0,0.3,55.0
2024-01-23 02:00:00,6.0,4.8,485.0,25.1,0.9,55.0
2024-01-23 02:15:00,6.1,4.7,482.0,24.8,0.4,56.0
2024-01-23 02:30:00,6.1,4.5,485.0,24.8,0.2,56.0
2024-01-23 02:45:00,6.1,4.5,492.0,25.0,0.0,56.0
2024-01-23 03:00:00,6.1,4.9,484.0,24.9,0.6,54.0
2024-01-23 03:15:00,6.0,4.9,490.0,25.1,0.2,54.0
2024-01-23 03:30:00,6.0,5.0,489.0,25.0,0.5,53.0
2024-01-23 03:45:00,6.1,4.9,494.0,24.8,0.6,54.0
2024-01-23 04:00:00,6.0,4.8,495.0,24.9,0.3,54.0
2024-01-23 04:15:00,6.1,4.7,482.0,25.1,0.4,56.0
2024-01-23 04:30:00,6.0,4.9,493.0,25.1,0.0,54.0
2024-01-23 04:45:00,6.0,5.0,498.0,24.8,0.1,53.0
2024-01-23 05:00:00,6.0,4.9,499.0,25.1,0.2,53.0
2024-01-23 05:15:00,6.1,4.9,494.0,24.9,0.5,54.0
2024-01-23 05:30:00,6.0,4.7,497.0,25.4,0.5,54.0
2024-01-23 05:45:00,5.9,5.0,505.0,25.0,0.1,52.0
2024-01-23 06:00:00,6.0,5.0,502.0,25.2,1.6,53.0
2024-01-23 06:15:00,6.0,4.9,507.0,25.8,2.5,53.0
2024-01-23 06:30:00,5.9,5.3,504.0,25.7,2.7,51.0
2024-01-23 06:45:00,5.9,5.3,511.0,26.0,3.1,50.0
2024-01-23 07:00:00,6.0,5.5,516.0,26.3,4.2,49.0
2024-01-23 07:15:00,5.8,5.3,516.0,26.1,3.6,50.0
2024-01-23 07:30:00,6.0,5.5,515.0,26.2,3.4,50.0
2024-01-23 07:45:00,6.0,5.6,515.0,26.4,4.3,49.0
2024-01-23 08:00:00,6.0,5.7,521.0,26.4,5.6,48.0
2024-01-23 08:15:00,5.9,5.6,519.0,26.5,5.0,48.0
2024-01-23 08:30:00,5.9,5.8,528.0,27.0,5.9,47.0
2024-01-23 08:45:00,5.9,5.7,534.0,27.1,5.7,47.0
2024-01-23 09:00:00,5.9,5.8,525.0,27.2,4.6,47.0
2024-01-23 09:15:00,5.8,6.0,536.0,26.9,5.8,45.0
2024-01-23 09:30:00,5.9,5.8,536.0,27.1,4.4,47.0
2024-01-23 09:45:00,5.9,6.1,532.0,27.5,6.9,46.0
2024-01-23 10:00:00,5.9,5.9,531.0,27.1,7.0,47.0
2024-01-23 10:15:00,5.8,6.1,542.0,27.7,6.8,44.0
2024-01-23 10:30:00,5.8,6.1,535.0,27.7,5.2,45.0
2024-01-23 10:45:00,5.7,5.9,541.0,27.0,4.9,45.0
2024-01-23 11:00:00,5.8,6.1,538.0,27.2,5.8,45.0
2024-01-23 11:15:00,5.8,6.3,543.0,27.4,6.7,44.0
2024-01-23 11:30:00,5.8,6.2,542.0,27.3,4.8,44.0
2024-01-23 11:45:00,5.8,6.0,547.0,27.4,5.0,45.0
2024-01-23 12:00:00,5.8,6.5,561.0,28.4,12.5,42.0
2024-01-23 12:15:00,5.8,6.5,558.0,28.9,9.3,41.0
2024-01-23 12:30:00,5.8,6.8,569.0,29.4,13.2,40.0
2024-01-23 12:45:00,5.7,7.0,569.0,29.1,10.0,40.0
2024-01-23 13:00:00,5.7,6.7,559.0,29.4,8.2,40.0
2024-01-23 13:15:00,5.7,7.1,566.0,29.7,12.7,40.0
2024-01-23 13:30:00,5.7,6.9,575.0,29.4,10.7,39.0
2024-01-23 13:45:00,5.7,6.9,573.0,29.2,9.0,39.0
2024-01-23 14:00:00,5.7,6.8,568.0,28.7,6.7,40.0
2024-01-23 14:15:00,5.8,6.6,559.0,28.0,5.8,41.0
2024-01-23 14:30:00,5.8,6.5,563.0,29.0,6.7,42.0
2024-01-23 14:45:00,5.6,6.4,565.0,28.1,5.9,41.0
2024-01-23 15:00:00,5.7,6.5,561.0,28.0,6.7,41.0
2024-01-23 15:15:00,5.8,6.4,564.0,28.4,7.3,42.0
2024-01-23 15:30:00,5.7,6.2,563.0,28.4,6.9,42.0
2024-01-23 15:45:00,5.7,6.6,566.0,28.6,7.7,40.0
2024-01-23 16:00:00,5.8,6.8,566.0,28.2,7.6,40.0
2024-01-23 16:15:00,5.8,6.4,566.0,27.7,5.5,42.0
2024-01-23 16:30:00,5.6,6.3,568.0,27.9,5.2,41.0
2024-01-23 16:45:00,5.7,6.5,570.0,27.7,6.5,41.0
2024-01-23 17:00:00,5.6,6.9,578.0,28.9,11.1,39.0
2024-01-23 17:15:00,5.7,6.9,586.0,29.4,11.7,39.0
2024-01-23 17:30:00,5.6,6.8,592.0,29.5,9.2,38.0
2024-01-23 17:45:00,5.6,7.2,591.0,29.6,11.7,38.0
2024-01-23 18:00:00,5.6,7.1,589.0,30.0,9.8,38.0
2024-01-23 18:15:00,5.7,6.9,590.0,29.4,8.8,39.0
2024-01-23 18:30:00,5.6,7.1,590.0,29.0,8.8,38.0
2024-01-23 18:45:00,5.6,7.1,594.0,29.9,11.2,38.0
2024-01-23 19:00:00,5.8,7.1,587.0,28.5,4.8,39.0
2024-01-23 19:15:00,5.6,6.6,586.0,27.8,5.0,39.0
2024-01-23 19:30:00,5.7,6.5,588.0,27.8,5.7,40.0
2024-01-23 19:45:00,5.7,6.4,583.0,28.1,4.9,41.0
2024-01-23 20:00:00,5.8,6.4,583.0,27.7,3.7,41.0
2024-01-23 20:15:00,5.7,6.4,588.0,27.1,3.3,41.0
2024-01-23 20:30:00,5.7,6.6,585.0,26.9,4.4,40.0
2024-01-23 20:45:00,5.7,6.2,586.0,27.4,4.6,41.0
2024-01-23 21:00:00,5.6,6.4,579.0,27.3,3.9,40.0
2024-01-23 21:15:00,5.7,6.1,590.0,27.3,3.3,41.0
2024-01-23 21:30:00,5.6,6.2,593.0,27.0,3.2,41.0
2024-01-23 21:45:00,5.6,6.5,585.0,27.1,2.1,40.0
2024-01-23 22:00:00,5.7,6.2,584.0,26.8,0.6,41.0
2024-01-23 22:15:00,5.8,6.1,585.0,26.2,1.4,42.0
2024-01-23 22:30:00,5.7,6.0,579.0,26.4,1.1,43.0
2024-01-23 22:45:00,5.8,6.2,582.0,26.4,1.6,42.0
2024-01-23 23:00:00,5.6,6.0,584.0,25.9,1.2,42.0
2024-01-23 23:15:00,5.8,6.1,588.0,26.4,0.9,42.0
2024-01-23 23:30:00,5.6,6.0,590.0,26.2,1.1,42.0
2024-01-23 23:45:00,5.6,6.1,591.0,26.5,1.7,41.0
2024-01-24 00:00:00,5.7,6.1,590.0,26.1,0.0,42.0
2024-01-24 00:15:00,5.6,6.0,585.0,26.0,0.3,42.0
2024-01-24 00:30:00,5.7,6.0,592.0,26.2,0.9,42.0
2024-01-24 00:45:00,5.8,6.0,589.0,25.6,0.4,43.0
2024-01-24 01:00:00,5.7,6.1,591.0,25.8,0.3,42.0
2024-01-24 01:15:00,5.6,6.0,598.0,26.1,0.3,42.0
2024-01-24 01:30:00,5.7,6.0,600.0,25.9,0.1,42.0
2024-01-24 01:45:00,5.7,6.0,593.0,25.8,0.5,42.0
2024-01-24 02:00:00,5.7,6.0,604.0,25.8,0.2,42.0
2024-01-24 02:15:00,5.7,6.0,599.0,26.1,0.5,42.0
2024-01-24 02:30:00,5.6,6.1,598.0,26.0,0.6,41.0
2024-01-24 02:45:00,5.5,6.0,604.0,26.3,0.4,41.0
2024-01-24 03:00:00,5.7,6.2,605.0,25.8,0.6,41.0
2024-01-24 03:15:00,5.7,6.2,604.0,25.9,0.4,41.0
2024-01-24 03:30:00,5.6,6.1,607.0,26.0,0.9,41.0
2024-01-24 03:45:00,5.7,6.2,610.0,26.0,0.7,41.0
2024-01-24 04:00:00,5.6,6.2,604.0,26.4,1.0,40.0
2024-01-24 04:15:00,5.7,6.2,605.0,26.0,0.5,41.0
2024-01-24 04:30:00,5.7,6.3,608.0,26.3,0.7,40.0
2024-01-24 04:45:00,5.6,6.3,615.0,26.0,0.1,40.0
2024-01-24 05:00:00,5.7,6.2,613.0,26.3,0.5,40.0
2024-01-24 05:15:00,5.6,6.3,621.0,26.5,0.3,39.0
2024-01-24 05:30:00,5.5,6.2,618.0,25.5,0.2,39.0
2024-01-24 05:45:00,5.7,6.2,622.0,26.2,0.3,40.0
2024-01-24 06:00:00,5.7,6.8,626.0,24.6,3.3,38.0
2024-01-24 06:15:00,5.6,6.8,628.0,23.7,2.0,37.0
2024-01-24 06:30:00,5.6,6.9,615.0,23.3,1.4,38.0
2024-01-24 06:45:00,5.6,6.5,617.0,23.3,1.5,39.0
2024-01-24 07:00:00,5.5,7.1,618.0,23.5,4.0,37.0
2024-01-24 07:15:00,5.5,7.1,616.0,23.8,3.9,38.0
2024-01-24 07:30:00,5.5,7.2,617.0,24.0,4.3,37.0
2024-01-24 07:45:00,5.6,7.1,603.0,24.5,3.4,38.0
2024-01-24 08:00:00,5.5,7.1,609.0,24.5,5.2,38.0
2024-01-24 08:15:00,5.5,7.5,608.0,24.8,6.5,38.0
2024-01-24 08:30:00,5.5,7.0,603.0,24.9,4.3,38.0
2024-01-24 08:45:00,5.6,7.2,593.0,24.8,5.6,39.0
2024-01-24 09:00:00,5.5,7.3,593.0,24.5,7.1,39.0
2024-01-24 09:15:00,5.6,7.6,591.0,24.9,6.4,39.0
2024-01-24 09:30:00,5.6,7.3,580.0,24.9,5.1,40.0
2024-01-24 09:45:00,5.5,7.4,589.0,25.2,6.8,38.0
2024-01-24 10:00:00,5.6,6.8,569.0,24.9,4.6,40.0
2024-01-24 10:15:00,5.7,7.2,575.0,25.1,7.2,40.0
2024-01-24 10:30:00,5.5,7.1,565.0,24.8,5.8,40.0
2024-01-24 10:45:00,5.7,7.0,556.0,24.4,5.3,41.0
2024-01-24 11:00:00,5.7,6.9,555.0,25.1,6.4,41.0
2024-01-24 11:15:00,5.6,6.9,552.0,25.3,6.2,41.0
2024-01-24 11:30:00,5.7,7.0,547.0,24.8,6.0,42.0
2024-01-24 11:45:00,5.7,6.8,534.0,24.8,5.6,42.0
2024-01-24 12:00:00,5.7,7.5,543.0,25.6,10.0,42.0
2024-01-24 12:15:00,5.6,7.4,539.0,25.9,8.1,41.0
2024-01-24 12:30:00,5.7,7.4,536.0,26.1,8.6,42.0
2024-01-24 12:45:00,5.7,7.7,542.0,27.2,12.2,41.0
2024-01-24 13:00:00,5.6,8.1,546.0,27.6,12.8,40.0
2024-01-24 13:15:00,5.7,8.4,541.0,27.9,12.2,41.0
2024-01-24 13:30:00,5.6,8.2,530.0,27.9,11.3,41.0
2024-01-24 13:45:00,5.6,7.6,533.0,27.0,8.1,41.0
2024-01-24 14:00:00,5.9,7.0,503.0,26.4,5.8,45.0
2024-01-24 14:15:00,5.8,6.6,495.0,25.8,7.2,44.0
2024-01-24 14:30:00,6.0,6.2,492.0,25.4,6.0,48.0
2024-01-24 14:45:00,5.8,6.3,486.0,25.1,7.1,46.0
2024-01-24 15:00:00,5.9,6.4,476.0,24.9,6.5,47.0
2024-01-24 15:15:00,6.0,6.1,471.0,25.1,6.0,49.0
2024-01-24 15:30:00,5.9,6.2,469.0,25.5,6.8,48.0
2024-01-24 15:45:00,6.0,6.0,465.0,25.2,5.8,50.0
2024-01-24 16:00:00,6.0,5.6,454.0,25.0,5.5,53.0
2024-01-24 16:15:00,5.9,5.8,455.0,25.3,6.9,50.0
2024-01-24 16:30:00,6.0,6.1,451.0,25.0,7.2,50.0
2024-01-24 16:45:00,6.1,5.8,447.0,25.1,5.8,52.0
2024-01-24 17:00:00,6.0,6.6,449.0,26.4,11.2,48.0
2024-01-24 17:15:00,5.9,6.9,455.0,26.8,11.5,47.0
2024-01-24 17:30:00,5.9,6.5,442.0,26.7,9.1,48.0
2024-01-24 17:45:00,5.9,6.7,438.0,26.9,9.9,47.0
2024-01-24 18:00:00,6.0,6.5,433.0,26.5,9.2,49.0
2024-01-24 18:15:00,6.1,6.1,430.0,26.8,8.9,52.0
2024-01-24 18:30:00,6.1,6.4,431.0,26.6,10.8,50.0
2024-01-24 18:45:00,5.9,6.1,420.0,26.8,8.4,51.0
2024-01-24 19:00:00,6.2,5.7,408.0,25.5,5.5,55.0
2024-01-24 19:15:00,6.1,5.1,391.0,25.5,5.6,58.0
2024-01-24 19:30:00,6.4,5.2,392.0,24.8,6.0,59.0
2024-01-24 19:45:00,6.3,4.9,378.0,24.6,4.9,61.0
2024-01-24 20:00:00,6.4,4.5,373.0,24.4,4.6,63.0
2024-01-24 20:15:00,6.4,4.4,368.0,24.3,3.5,64.0
2024-01-24 20:30:00,6.4,4.3,361.0,24.6,4.5,64.0
2024-01-24 20:45:00,6.3,4.3,355.0,24.3,4.6,65.0
2024-01-24 21:00:00,6.4,4.1,348.0,24.1,4.2,66.0
2024-01-24 21:15:00,6.4,4.0,347.0,23.8,4.0,67.0
2024-01-24 21:30:00,6.5,3.8,337.0,23.8,3.1,69.0
2024-01-24 21:45:00,6.5,3.5,330.0,23.9,3.3,70.0
2024-01-24 22:00:00,6.6,3.5,326.0,23.3,1.2,71.0
2024-01-24 22:15:00,6.5,2.9,311.0,22.8,1.0,74.0
2024-01-24 22:30:00,6.6,3.0,304.0,22.5,0.2,75.0
2024-01-24 22:45:00,6.6,2.8,306.0,22.3,1.1,75.0
2024-01-24 23:00:00,6.7,3.0,294.0,22.5,1.3,76.0
2024-01-24 23:15:00,6.8,2.8,287.0,22.5,1.0,77.0
2024-01-24 23:30:00,6.7,2.7,285.0,22.4,1.1,78.0
2024-01-24 23:45:00,6.7,2.5,271.0,22.4,1.2,79.0
2024-01-25 00:00:00,6.8,2.3,274.0,22.3,0.1,81.0
2024-01-25 00:15:00,6.8,2.1,268.0,22.0,0.4,82.0
2024-01-25 00:30:00,6.8,2.3,262.0,22.1,0.6,81.0
2024-01-25 00:45:00,6.8,2.1,254.0,22.0,0.5,82.0
2024-01-25 01:00:00,6.8,2.0,254.0,22.2,0.2,83.0
2024-01-25 01:15:00,6.8,2.2,246.0,22.1,0.5,83.0
2024-01-25 01:30:00,6.8,1.9,236.0,22.4,0.5,84.0
2024-01-25 01:45:00,6.9,2.0,236.0,22.0,0.2,84.0
2024-01-25 02:00:00,6.9,1.7,232.0,22.4,0.5,85.0
2024-01-25 02:15:00,6.9,1.8,220.0,22.0,0.2,86.0
2024-01-25 02:30:00,7.0,1.9,215.0,22.4,0.3,86.0
2024-01-25 02:45:00,6.9,1.7,218.0,22.4,0.1,86.0
2024-01-25 03:00:00,7.0,1.6,212.0,22.4,0.4,88.0
2024-01-25 03:15:00,7.0,1.6,204.0,22.1,0.8,88.0
2024-01-25 03:30:00,7.0,1.3,206.0,22.4,0.3,89.0
2024-01-25 03:45:00,7.1,1.5,198.0,22.0,0.2,89.0
2024-01-25 04:00:00,7.1,1.3,186.0,22.2,0.3,90.0
2024-01-25 04:15:00,7.1,1.1,193.0,22.4,0.5,90.0
2024-01-25 04:30:00,7.1,1.3,183.0,22.3,0.3,90.0
2024-01-25 04:45:00,7.0,1.2,176.0,22.2,0.5,91.0
2024-01-25 05:00:00,7.1,1.3,170.0,22.2,0.5,91.0
2024-01-25 05:15:00,7.1,1.0,161.0,22.0,0.3,92.0
2024-01-25 05:30:00,7.1,1.2,162.0,21.8,0.2,91.0
2024-01-25 05:45:00,7.2,1.2,153.0,22.5,0.3,91.0
2024-01-25 06:00:00,7.5,1.3,157.0,22.8,2.9,88.0
2024-01-25 06:15:00,7.7,1.0,163.0,23.6,2.1,88.0
2024-01-25 06:30:00,7.9,1.3,167.0,23.0,2.5,86.0
2024-01-25 06:45:00,8.1,1.1,163.0,23.8,2.3,85.0
2024-01-25 07:00:00,8.2,1.4,167.0,24.2,3.6,83.0
2024-01-25 07:15:00,8.0,1.4,168.0,24.4,3.4,84.0
2024-01-25 07:30:00,8.3,1.6,165.0,24.7,3.7,82.0
2024-01-25 07:45:00,8.3,1.4,159.0,24.6,3.3,82.0
2024-01-25 08:00:00,8.4,1.5,172.0,25.6,5.0,81.0
2024-01-25 08:15:00,8.5,1.7,160.0,25.6,6.0,80.0
2024-01-25 08:30:00,8.4,1.9,171.0,25.2,5.3,79.0
2024-01-25 08:45:00,8.4,1.9,171.0,25.5,4.7,79.0
2024-01-25 09:00:00,8.4,1.9,179.0,25.3,4.7,79.0
2024-01-25 09:15:00,8.5,2.0,173.0,25.6,5.0,78.0
2024-01-25 09:30:00,8.4,1.9,174.0,25.9,6.5,79.0
2024-01-25 09:45:00,8.4,2.1,174.0,25.6,4.4,78.0
2024-01-25 10:00:00,8.4,2.0,178.0,25.8,6.4,78.0
2024-01-25 10:15:00,8.5,2.0,179.0,25.5,4.5,78.0
2024-01-25 10:30:00,8.4,2.0,182.0,25.7,6.2,79.0
2024-01-25 10:45:00,8.4,1.9,183.0,25.9,6.0,79.0
2024-01-25 11:00:00,8.5,2.1,182.0,25.9,5.8,77.0
2024-01-25 11:15:00,8.3,2.3,177.0,25.8,4.6,78.0
2024-01-25 11:30:00,8.3,2.1,173.0,25.4,3.9,79.0
2024-01-25 11:45:00,8.3,2.2,179.0,24.7,5.6,78.0
2024-01-25 12:00:00,8.4,2.7,186.0,24.8,10.6,75.0
2024-01-25 12:15:00,8.3,2.7,183.0,25.9,10.6,75.0
2024-01-25 12:30:00,8.3,2.8,181.0,26.1,10.5,75.0
2024-01-25 12:45:00,8.4,2.9,182.0,26.5,8.6,74.0
2024-01-25 13:00:00,8.3,3.1,189.0,26.5,11.0,73.0
2024-01-25 13:15:00,8.3,3.3,197.0,26.9,12.8,72.0
2024-01-25 13:30:00,8.1,3.3,203.0,26.5,8.3,73.0
2024-01-25 13:45:00,8.3,3.2,190.0,26.9,10.3,73.0
2024-01-25 14:00:00,8.2,3.0,189.0,26.1,5.4,74.0
2024-01-25 14:15:00,8.2,2.8,195.0,25.4,6.5,75.0
2024-01-25 14:30:00,8.1,2.5,181.0,25.1,7.0,78.0
2024-01-25 14:45:00,8.1,2.7,183.0,24.9,5.0,77.0
2024-01-25 15:00:00,8.2,2.8,179.0,25.0,8.0,76.0
2024-01-25 15:15:00,8.1,2.5,183.0,24.6,5.6,78.0
2024-01-25 15:30:00,7.9,2.4,177.0,24.5,5.1,80.0
2024-01-25 15:45:00,8.0,2.4,186.0,24.5,7.8,79.0
2024-01-25 16:00:00,8.0,2.4,178.0,24.8,5.5,79.0
2024-01-25 16:15:00,8.2,2.6,179.0,24.4,6.8,77.0
2024-01-25 16:30:00,7.9,2.4,184.0,23.8,5.8,80.0
2024-01-25 16:45:00,8.0,2.4,188.0,23.6,6.2,79.0
2024-01-25 17:00:00,8.1,2.6,183.0,24.5,9.8,78.0
2024-01-25 17:15:00,8.0,2.9,184.0,24.8,10.1,77.0
2024-01-25 17:30:00,8.1,2.7,189.0,25.3,10.8,76.0
2024-01-25 17:45:00,7.9,3.2,197.0,25.2,10.1,75.0
2024-01-25 18:00:00,8.0,2.9,197.0,24.6,8.4,76.0
2024-01-25 18:15:00,7.9,3.0,192.0,24.7,9.0,76.0
2024-01-25 18:30:00,8.1,2.9,183.0,25.0,8.5,76.0
2024-01-25 18:45:00,8.0,3.0,189.0,24.5,9.4,76.0
2024-01-25 19:00:00,8.0,2.6,181.0,24.9,4.6,78.0
2024-01-25 19:15:00,7.9,3.0,180.0,24.0,5.6,77.0
2024-01-25 19:30:00,7.9,2.5,178.0,24.3,4.4,79.0
2024-01-25 19:45:00,7.8,2.3,178.0,24.0,5.4,81.0
2024-01-25 20:00:00,7.8,2.2,177.0,23.5,3.7,81.0
2024-01-25 20:15:00,7.9,2.0,177.0,23.3,3.5,82.0
2024-01-25 20:30:00,8.0,2.2,178.0,22.8,4.0,81.0
2024-01-25 20:45:00,7.9,2.1,168.0,22.6,4.6,82.0
2024-01-25 21:00:00,7.9,1.7,175.0,22.8,2.5,83.0
2024-01-25 21:15:00,7.8,1.8,175.0,22.4,3.3,83.0
2024-01-25 21:30:00,7.8,1.8,179.0,22.8,3.2,83.0
2024-01-25 21:45:00,7.9,1.7,158.0,23.1,2.5,84.0
2024-01-25 22:00:00,8.0,1.6,166.0,22.5,0.6,84.0
2024-01-25 22:15:00,7.9,1.5,161.0,22.6,1.2,85.0
2024-01-25 22:30:00,8.0,1.2,163.0,22.3,1.0,86.0
2024-01-25 22:45:00,7.9,1.4,164.0,21.8,1.2,85.0
2024-01-25 23:00:00,8.0,1.2,174.0,22.2,1.1,85.0
2024-01-25 23:15:00,8.1,1.4,170.0,21.8,1.4,84.0
2024-01-25 23:30:00,8.0,1.1,166.0,22.1,1.0,86.0
2024-01-25 23:45:00,8.1,0.9,154.0,22.1,1.0,87.0
2024-01-26 00:00:00,8.1,1.0,160.0,22.1,0.7,86.0
2024-01-26 00:15:00,8.0,0.9,167.0,22.1,0.0,87.0
2024-01-26 00:30:00,8.1,1.1,155.0,22.2,0.4,86.0
2024-01-26 00:45:00,8.2,1.1,149.0,22.3,0.3,86.0
2024-01-26 01:00:00,8.1,0.8,159.0,22.3,0.5,87.0
2024-01-26 01:15:00,8.2,1.2,159.0,22.7,0.2,85.0
2024-01-26 01:30:00,8.2,1.0,161.0,22.1,0.4,86.0
2024-01-26 01:45:00,8.1,1.1,152.0,22.6,0.2,86.0
2024-01-26 02:00:00,8.1,0.8,151.0,22.4,0.0,87.0
2024-01-26 02:15:00,8.2,0.9,158.0,22.7,0.7,86.0
2024-01-26 02:30:00,8.2,1.1,160.0,22.8,0.5,85.0
2024-01-26 02:45:00,8.2,1.2,155.0,22.7,0.5,85.0
2024-01-26 03:00:00,8.2,0.9,156.0,22.8,0.1,86.0
2024-01-26 03:15:00,8.2,0.9,153.0,22.6,0.3,86.0
2024-01-26 03:30:00,8.2,0.9,159.0,23.2,0.5,86.0
2024-01-26 03:45:00,8.3,1.2,155.0,23.1,0.3,84.0
2024-01-26 04:00:00,8.2,0.9,160.0,22.9,0.6,86.0
2024-01-26 04:15:00,8.3,0.9,162.0,23.3,0.6,85.0
2024-01-26 04:30:00,8.4,0.9,166.0,23.5,0.1,84.0
2024-01-26 04:45:00,8.3,0.8,161.0,23.6,0.3,85.0
2024-01-26 05:00:00,8.3,0.9,159.0,23.4,0.0,85.0
2024-01-26 05:15:00,8.5,0.7,153.0,23.1,0.7,85.0
2024-01-26 05:30:00,8.4,0.8,157.0,23.9,0.0,85.0
2024-01-26 05:45:00,8.3,0.9,156.0,23.7,0.4,85.0
2024-01-26 06:00:00,8.4,1.0,160.0,23.7,1.9,84.0
2024-01-26 06:15:00,8.5,1.1,156.0,23.7,1.8,83.0
2024-01-26 06:30:00,8.4,1.0,159.0,23.6,2.1,84.0
2024-01-26 06:45:00,8.4,1.3,156.0,24.4,2.4,82.0
2024-01-26 07:00:00,8.3,1.2,160.0,24.7,3.3,83.0
2024-01-26 07:15:00,8.4,1.6,161.0,24.9,3.5,82.0
2024-01-26 07:30:00,8.4,1.4,165.0,25.2,3.2,82.0
2024-01-26 07:45:00,8.5,1.6,164.0,24.9,3.7,80.0
2024-01-26 08:00:00,8.3,1.6,174.0,25.7,5.1,81.0
2024-01-26 08:15:00,8.4,1.7,167.0,25.5,5.6,80.0
2024-01-26 08:30:00,8.4,1.8,165.0,25.5,4.4,80.0
2024-01-26 08:45:00,8.5,2.1,170.0,25.8,5.0,78.0
2024-01-26 09:00:00,8.5,1.8,170.0,25.7,7.4,79.0
2024-01-26 09:15:00,8.4,2.2,175.0,25.4,6.6,78.0
2024-01-26 09:30:00,8.5,2.0,179.0,25.8,3.9,78.0
2024-01-26 09:45:00,8.4,2.1,170.0,25.4,4.3,78.0
2024-01-26 10:00:00,8.3,1.8,173.0,25.4,5.1,80.0
2024-01-26 10:15:00,8.5,2.1,172.0,26.3,7.4,78.0
2024-01-26 10:30:00,8.5,2.0,186.0,25.2,5.8,77.0
2024-01-26 10:45:00,8.4,2.1,170.0,25.6,4.9,78.0
2024-01-26 11:00:00,8.3,1.9,180.0,25.8,6.0,79.0
2024-01-26 11:15:00,8.3,2.1,180.0,25.8,6.5,78.0
2024-01-26 11:30:00,8.3,2.3,181.0,25.3,4.4,77.0
2024-01-26 11:45:00,8.2,2.0,177.0,25.1,3.9,80.0
2024-01-26 12:00:00,8.3,2.5,184.0,25.6,11.3,76.0
2024-01-26 12:15:00,8.3,2.7,186.0,25.5,9.1,75.0
2024-01-26 12:30:00,8.3,2.6,179.0,26.4,8.8,76.0
2024-01-26 12:45:00,8.3,2.8,188.0,26.8,11.4,75.0
2024-01-26 13:00:00,8.3,3.1,202.0,26.9,12.6,73.0
2024-01-26 13:15:00,8.3,3.1,195.0,26.5,7.9,73.0
2024-01-26 13:30:00,8.3,3.2,190.0,26.8,11.0,73.0
2024-01-26 13:45:00,8.3,3.2,194.0,26.8,9.0,73.0
2024-01-26 14:00:00,8.2,2.8,188.0,25.5,5.8,75.0
2024-01-26 14:15:00,8.2,2.9,189.0,25.2,6.5,75.0
2024-01-26 14:30:00,8.1,2.6,181.0,25.0,6.0,77.0
2024-01-26 14:45:00,8.1,2.6,187.0,24.4,5.6,77.0
2024-01-26 15:00:00,8.2,2.4,191.0,24.6,7.4,78.0
2024-01-26 15:15:00,8.0,2.8,181.0,25.0,7.3,77.0
2024-01-26 15:30:00,8.1,2.6,177.0,24.5,6.8,78.0
2024-01-26 15:45:00,8.0,2.6,182.0,24.7,5.3,78.0
2024-01-26 16:00:00,8.0,2.4,179.0,24.1,5.6,79.0
2024-01-26 16:15:00,8.1,2.4,182.0,24.3,7.9,79.0
2024-01-26 16:30:00,8.1,2.6,177.0,24.1,7.9,78.0
2024-01-26 16:45:00,7.9,2.4,186.0,23.8,6.6,80.0
2024-01-26 17:00:00,7.9,2.9,192.0,24.4,10.0,77.0
2024-01-26 17:15:00,8.0,3.0,194.0,24.6,8.4,76.0
2024-01-26 17:30:00,8.0,2.8,190.0,24.7,9.4,77.0
2024-01-26 17:45:00,8.0,3.0,195.0,25.2,10.9,75.0
2024-01-26 18:00:00,8.0,3.0,197.0,25.3,9.8,76.0
2024-01-26 18:15:00,8.0,3.3,196.0,24.8,10.0,74.0
2024-01-26 18:30:00,8.0,3.5,199.0,25.4,11.7,73.0
2024-01-26 18:45:00,8.0,3.4,190.0,25.7,9.9,74.0
2024-01-26 19:00:00,8.0,2.9,192.0,25.0,5.3,76.0
2024-01-26 19:15:00,7.9,2.8,186.0,24.0,4.7,78.0
2024-01-26 19:30:00,8.0,2.7,185.0,24.0,4.6,78.0
2024-01-26 19:45:00,8.0,2.6,181.0,23.6,5.0,79.0
2024-01-26 20:00:00,7.9,2.1,178.0,23.3,4.0,82.0
2024-01-26 20:15:00,7.9,2.2,176.0,23.0,4.0,81.0
2024-01-26 20:30:00,7.9,2.3,180.0,22.9,4.5,80.0
2024-01-26 20:45:00,7.9,2.0,174.0,22.7,4.7,82.0
2024-01-26 21:00:00,7.8,1.9,172.0,22.8,4.1,83.0
2024-01-26 21:15:00,7.9,1.8,173.0,22.8,2.6,83.0
2024-01-26 21:30:00,8.0,1.7,170.0,22.8,3.9,83.0
2024-01-26 21:45:00,7.9,1.8,168.0,22.8,2.7,83.0
2024-01-26 22:00:00,8.1,1.6,163.0,22.3,1.2,83.0
2024-01-26 22:15:00,8.0,1.5,157.0,22.1,0.8,85.0
2024-01-26 22:30:00,7.9,1.4,170.0,22.1,1.0,85.0
2024-01-26 22:45:00,8.0,1.4,165.0,21.8,1.2,85.0
2024-01-26 23:00:00,7.9,1.1,158.0,22.3,1.5,87.0
2024-01-26 23:15:00,8.0,1.3,161.0,22.5,1.5,85.0
2024-01-26 23:30:00,8.0,1.1,166.0,21.7,0.5,86.0
